"wiki_words","hunspell_stem","hunspell_time","rslp_stem","rslp_time","porter_stem","porter_time","truncation_3","truncation_4","truncation_5","truncation_6","truncation_7","truncation_8"
"bolívar","bolívar",11.4312768618266,"boliv",1.42767594655355,"bolív",11.6859936714172,"bol","bolí","bolív","bolíva","bolívar","bolívar"
"bonsucesso","bonsucesso",11.4394740700722,"bonsucess",1.42781776587168,"bonsucess",11.6951591968536,"bon","bons","bonsu","bonsuc","bonsuce","bonsuces"
"boo","boar",11.4410439491272,"boo",1.42795186837514,"boo",11.6967108249664,"boo","boo","boo","boo","boo","boo"
"borregos","borregos",11.4436553517977,"borreg",1.42814592520396,"borreg",11.6995759010315,"bor","borr","borre","borreg","borrego","borregos"
"bossa","bossar",11.4460928360621,"boss",1.4282944281896,"boss",11.7017230987549,"bos","boss","bossa","bossa","bossa","bossa"
"boxe","boxar",11.4543641169866,"box",1.42843412558238,"box",11.7109551429749,"box","boxe","boxe","boxe","boxe","boxe"
"bramante","bramar",11.4614225546519,"bram",1.428553322951,"bramant",11.7190091609955,"bra","bram","brama","braman","bramant","bramante"
"brandes","brandar",11.4630852381388,"brand",1.4287023584048,"brand",11.7205460071564,"bra","bran","brand","brande","brandes","brandes"
"brandi","brandir",11.4641645471255,"brand",1.42883671919505,"brand",11.7214176654816,"bra","bran","brand","brandi","brandi","brandi"
"brasil","brasil",11.465398701032,"brasil",1.42897052764893,"brasil",11.7223260402679,"bra","bras","brasi","brasil","brasil","brasil"
"brasiliense","brasiliense",11.4664269844691,"brasili",1.42908967733383,"brasiliens",11.723316192627,"bra","bras","brasi","brasil","brasili","brasilie"
"brave","bravar",11.4685366829236,"brav",1.42923090457916,"brav",11.7255177497864,"bra","brav","brave","brave","brave","brave"
"bravo","bravar",11.4695739030838,"brav",1.42937107483546,"brav",11.7263960838318,"bra","brav","bravo","bravo","bravo","bravo"
"breda","bredo",11.4729102452596,"bred",1.42951352596283,"bred",11.7298636436462,"bre","bred","breda","breda","breda","breda"
"breslau","breslau",11.4766011953354,"breslau",1.4296510219574,"breslau",11.7339506149292,"bre","bres","bresl","bresla","breslau","breslau"
"bretanha","bretanha",11.4776387174924,"bretanh",1.42979665199916,"bretanh",11.7348258495331,"bre","bret","breta","bretan","bretanh","bretanha"
"breu","breu",11.478860104084,"breu",1.42993443012238,"breu",11.7356860637665,"bre","breu","breu","breu","breu","breu"
"bridge","bridge",11.4799071788788,"bridg",1.43007433017095,"bridg",11.7365350723267,"bri","brid","bridg","bridge","bridge","bridge"
"brigadeiro","brigadeiro",11.4825733939807,"brig",1.4301883538564,"brigadeir",11.7393474578857,"bri","brig","briga","brigad","brigade","brigadei"
"brincalhão","brincalhão",11.4836300253868,"brinc",1.43033812046051,"brincalhã",11.7402291297913,"bri","brin","brinc","brinca","brincal","brincalh"
"brito","britar",11.4885962764422,"brit",1.43047635157903,"brit",11.7455680370331,"bri","brit","brito","brito","brito","brito"
"britânicas","britânico",11.4901586929957,"britan",1.43062371412913,"britân",11.7470982074738,"bri","brit","britâ","britân","britâni","britânic"
"bruna","brunir",11.49975233078,"brun",1.43077875773112,"brun",11.7575323581696,"bru","brun","bruna","bruna","bruna","bruna"
"bruxa","bruxar",11.5024745265643,"brux",1.43092217842738,"brux",11.7603394985199,"bru","brux","bruxa","bruxa","bruxa","bruxa"
"bruxas","bruxar",11.5035258889198,"brux",1.43108897606532,"brux",11.7611994743347,"bru","brux","bruxa","bruxas","bruxas","bruxas"
"bruxo","bruxar",11.5053080161413,"brux",1.43122718731562,"brux",11.7627053260803,"bru","brux","bruxo","bruxo","bruxo","bruxo"
"budas","buda",11.513495349884,"bud",1.43138651450475,"bud",11.771856546402,"bud","buda","budas","budas","budas","budas"
"budismo","buda",11.5151825706164,"bud",1.43150558869044,"budism",11.773389339447,"bud","budi","budis","budism","budismo","budismo"
"burguês","burguês",11.5245004534721,"burgu",1.43165426651637,"burguês",11.7950456142426,"bur","burg","burgu","burguê","burguês","burguês"
"buscavam","buscar",11.528873082002,"busc",1.4317830602328,"busc",11.7997932434082,"bus","busc","busca","buscav","buscava","buscavam"
"busto","busto",11.5309611598651,"bust",1.4319264849027,"bust",11.8019740581512,"bus","bust","busto","busto","busto","busto"
"bíblicos","bíblico",11.5369384924571,"bibl",1.43205498059591,"bíblic",11.8085875511169,"bíb","bíbl","bíbli","bíblic","bíblico","bíblicos"
"bósnia","bósnio",11.5385931690534,"bosn",1.43221203883489,"bósn",11.8101241588593,"bós","bósn","bósni","bósnia","bósnia","bósnia"
"ct","ct",11.5393787542979,"ct",1.43222610553106,"ct",11.8113300800323,"ct","ct","ct","ct","ct","ct"
"cc","cc",11.539391930898,"cc",1.43223723570506,"cc",11.811854839325,"cc","cc","cc","cc","cc","cc"
"cd","cd",11.5394029339155,"cd",1.43224932750066,"cd",11.8123786449432,"cd","cd","cd","cd","cd","cd"
"cj","cj",11.5394119381905,"cj",1.43225884437561,"cj",11.8128879070282,"cj","cj","cj","cj","cj","cj"
"cr","cr",11.5394213557243,"cr",1.43226782480876,"cr",11.8133959770203,"cr","cr","cr","cr","cr","cr"
"carita","carito",11.542035583655,"carit",1.43241800864538,"carit",11.8162198066711,"car","cari","carit","carita","carita","carita"
"case","casar",11.5430637677511,"cas",1.43255279064178,"cas",11.8170766830444,"cas","case","case","case","case","case"
"coc","c",11.5560666322708,"coc",1.43268982966741,"coc",11.8320279121399,"coc","coc","coc","coc","coc","coc"
"core","corar",11.5576615691185,"cor",1.43282908598582,"cor",11.8335592746735,"cor","core","core","core","core","core"
"cabeço","cabeçar",11.5670718590418,"cabec",1.43296287457148,"cabec",11.8440480232239,"cab","cabe","cabeç","cabeço","cabeço","cabeço"
"caco","caco",11.5696762005488,"cac",1.43310764233271,"cac",11.8468432426453,"cac","caco","caco","caco","caco","caco"
"cadima","cadimo",11.5712672909101,"cad",1.43325073719025,"cadim",11.8483517169952,"cad","cadi","cadim","cadima","cadima","cadima"
"cafe","cafe",11.5746394395828,"caf",1.43365005254745,"caf",11.8517577648163,"caf","cafe","cafe","cafe","cafe","cafe"
"caiena","caiena",11.576765135924,"caien",1.4338103334109,"caien",11.8539083003998,"cai","caie","caien","caiena","caiena","caiena"
"cairo","cairo",11.5778098464012,"cair",1.43395590384801,"cair",11.8547682762146,"cai","cair","cairo","cairo","cairo","cairo"
"cajuzinho","cajuzinho",11.5795884768168,"caju",1.4340954820315,"cajuzinh",11.8562793731689,"caj","caju","cajuz","cajuzi","cajuzin","cajuzinh"
"cal","cal",11.5806220253309,"cal",1.43423900604248,"cal",11.8571245670319,"cal","cal","cal","cal","cal","cal"
"calcula","calcular",11.582210111618,"calcul",1.43438844680786,"calcul",11.8586421012878,"cal","calc","calcu","calcul","calcula","calcula"
"cale","calar",11.5845724781354,"cal",1.43452916145325,"cal",11.8607814311981,"cal","cale","cale","cale","cale","cale"
"calendar","calendar",11.5868584752083,"calend",1.43466570774714,"calend",11.8629307746887,"cal","cale","calen","calend","calenda","calendar"
"calhandra","calhandro",11.5878938317299,"calhandr",1.43480894565582,"calhandr",11.8638138771057,"cal","calh","calha","calhan","calhand","calhandr"
"calisto","calisto",11.5894579172134,"calist",1.43495461940765,"calist",11.8653292655945,"cal","cali","calis","calist","calisto","calisto"
"calmar","calmar",11.5910365899404,"calm",1.43508523702621,"calm",11.8669276237488,"cal","calm","calma","calmar","calmar","calmar"
"calouro","calourar",11.5922513405482,"calour",1.43522071838379,"calour",11.8677823543549,"cal","calo","calou","calour","calouro","calouro"
"calvos","calvo",11.5943436384201,"calv",1.43538057009379,"calv",11.8699216842651,"cal","calv","calvo","calvos","calvos","calvos"
"calábria","calábria",11.5959219296773,"calabr",1.4355214436849,"calábr",11.8714599609375,"cal","calá","caláb","calábr","calábri","calábria"
"calínico","calínico",11.5975168784459,"calin",1.43564629952113,"calín",11.8729712963104,"cal","calí","calín","calíni","calínic","calínico"
"camila","camila",11.6019130984942,"camil",1.43579671780268,"camil",11.8776481151581,"cam","cami","camil","camila","camila","camila"
"caminha","caminhar",11.603476023674,"caminh",1.43594838380814,"caminh",11.8791618347168,"cam","cami","camin","caminh","caminha","caminha"
"caminhantes","caminhar",11.6045140385628,"caminh",1.43608558575312,"caminh",11.8800191879272,"cam","cami","camin","caminh","caminha","caminhan"
"camisola","camisola",11.6057404359182,"camisol",1.43623907168706,"camisol",11.8808722496033,"cam","cami","camis","camiso","camisol","camisola"
"camões","camão",11.6099499344826,"cam",1.43639462391535,"camõ",11.8855621814728,"cam","camõ","camõe","camões","camões","camões"
"canas","cano",11.6115037639936,"can",1.43657285372416,"can",11.8982491493225,"can","cana","canas","canas","canas","canas"
"cancioneiro","cancioneiro",11.6127338131269,"cancion",1.43668829600016,"cancioneir",11.8991289138794,"can","canc","canci","cancio","cancion","cancione"
"candelária","candelária",11.6137608369191,"candelar",1.43682890733083,"candelár",11.8999907970428,"can","cand","cande","candel","candelá","candelár"
"candomblé","candomblé",11.6153384248416,"candomble",1.43696842590968,"candombl",11.9015038013458,"can","cand","cando","candom","candomb","candombl"
"canga","cangar",11.6164039929708,"cang",1.43711338043213,"cang",11.9023625850677,"can","cang","canga","canga","canga","canga"
"canina","canino",11.618017466863,"canin",1.43726694186529,"canin",11.9038562774658,"can","cani","canin","canina","canina","canina"
"canino","canino",11.6192563613256,"canin",1.43740731875102,"canin",11.9047033786774,"can","cani","canin","canino","canino","canino"
"cano","cano",11.6221929907799,"can",1.43754257361094,"can",11.9075031280518,"can","cano","cano","cano","cano","cano"
"canonistas","canônico",11.6238208452861,"canon",1.43768177827199,"canon",11.9090106487274,"can","cano","canon","canoni","canonis","canonist"
"cantador","cantar",11.6249044299126,"cant",1.43780093193054,"cantador",11.9098682403564,"can","cant","canta","cantad","cantado","cantador"
"cantilenas","cantilena",11.6272421638171,"cantilen",1.43796139558156,"cantilen",11.9120399951935,"can","cant","canti","cantil","cantile","cantilen"
"cantos","canto",11.6282809654872,"cant",1.43811920483907,"cant",11.9128925800323,"can","cant","canto","cantos","cantos","cantos"
"cantá","cantar",11.6293523311615,"cant",1.43826049963633,"cant",11.9137465953827,"can","cant","cantá","cantá","cantá","cantá"
"canuto","canuto",11.6303965648015,"canut",1.43839712142944,"canut",11.9146046638489,"can","canu","canut","canuto","canuto","canuto"
"canária","canário",11.631988855203,"canar",1.43853921890259,"canár",11.916113615036,"can","caná","canár","canári","canária","canária"
"capangas","capangar",11.6344446937243,"capang",1.4386989792188,"capang",11.9182705879211,"cap","capa","capan","capang","capanga","capangas"
"capella","capella",11.6354750355085,"capell",1.43884208997091,"capell",11.9191274642944,"cap","cape","capel","capell","capella","capella"
"capixaba","capixaba",11.637706832091,"capixab",1.43899119297663,"capixab",11.9212715625763,"cap","capi","capix","capixa","capixab","capixaba"
"caracas","caraco",11.641073346138,"carac",1.43915453354518,"carac",11.9247024059296,"car","cara","carac","caraca","caracas","caracas"
"caracena","caraceno",11.6421193003654,"caracen",1.43956629037857,"caracen",11.925564289093,"car","cara","carac","carace","caracen","caracena"
"caranguejo","caranguejar",11.6442718426387,"caranguej",1.43971452315648,"caranguej",11.9277300834656,"car","cara","caran","carang","carangu","carangue"
"carapito","carapito",11.6458843509356,"carapit",1.43985591332118,"carapit",11.9292380809784,"car","cara","carap","carapi","carapit","carapito"
"caras","caro",11.6471068660418,"car",1.44001742601395,"car",11.9301156997681,"car","cara","caras","caras","caras","caras"
"caravana","caravana",11.6481564243635,"caravan",1.44017211993535,"caravan",11.9309773445129,"car","cara","carav","carava","caravan","caravana"
"cardi","cardir",11.6508077025414,"card",1.44030307531357,"card",11.9337639808655,"car","card","cardi","cardi","cardi","cardi"
"carinhos","carinho",11.6530623356501,"car",1.44045476516088,"carinh",11.9359703063965,"car","cari","carin","carinh","carinho","carinhos"
"carioca","carioca",11.654619705677,"carioc",1.44063600699107,"carioc",11.937490940094,"car","cari","cario","carioc","carioca","carioca"
"carlota","carlota",11.6567198912303,"carlot",1.44077994823456,"carlot",11.9397230148315,"car","carl","carlo","carlot","carlota","carlota"
"carme","carme",11.6582691629728,"carm",1.4409219066302,"carm",11.9412381649017,"car","carm","carme","carme","carme","carme"
"carneira","carneirar",11.6626914938291,"carn",1.44104744593302,"carneir",11.945946931839,"car","carn","carne","carnei","carneir","carneira"
"carneiro","carneirar",11.6637357870738,"carn",1.44117006063461,"carneir",11.946831703186,"car","carn","carne","carnei","carneir","carneiro"
"carneiros","carneiros",11.6647622863452,"carn",1.44130022923152,"carneir",11.9476854801178,"car","carn","carne","carnei","carneir","carneiro"
"carteira","carteiro",11.6725170930227,"cart",1.44142744541168,"carteir",11.9561929702759,"car","cart","carte","cartei","carteir","carteira"
"cartoon","cartoon",11.6741922458013,"cartoon",1.44155934254328,"cartoon",11.9570775032043,"car","cart","carto","cartoo","cartoon","cartoon"
"caruaru","caruaru",11.67521657149,"caruaru",1.44169244766235,"caruaru",11.9579589366913,"car","caru","carua","caruar","caruaru","caruaru"
"casarão","casar",11.6783677657445,"cas",1.44182496070862,"cas",11.9614021778107,"cas","casa","casar","casarã","casarão","casarão"
"cascais","cascar",11.6801361680031,"casc",1.44195517698924,"casc",11.9629309177399,"cas","casc","casca","cascai","cascais","cascais"
"casino","casino",11.6833356499672,"casin",1.44209503332774,"casin",11.9663636684418,"cas","casi","casin","casino","casino","casino"
"castela","castelo",11.6884658734004,"castel",1.44225171407064,"castel",11.971693277359,"cas","cast","caste","castel","castela","castela"
"castelão","castelão",11.6895238717397,"castel",1.44239141941071,"castelã",11.9725677967072,"cas","cast","caste","castel","castelã","castelão"
"catarinense","catarinense",11.6933784008026,"catarin",1.44250750541687,"catarinens",11.9766385555267,"cat","cata","catar","catari","catarin","catarine"
"catecismo","catecismo",11.6944245020549,"catec",1.44262015024821,"catec",11.9775040149689,"cat","cate","catec","cateci","catecis","catecism"
"catequese","catequese",11.695465528965,"cateques",1.4427631855011,"cateques",11.9784257411957,"cat","cate","cateq","catequ","cateque","cateques"
"cavaco","cavacar",11.7010986963908,"cavac",1.44290331602097,"cavac",11.9843678474426,"cav","cava","cavac","cavaco","cavaco","cavaco"
"caxias","caxias",11.7027082403501,"cax",1.44305798610051,"cax",11.9858801364899,"cax","caxi","caxia","caxias","caxias","caxias"
"caçada","caçar",11.7048267761866,"cac",1.44319216410319,"cac",11.9988622665405,"caç","caça","caçad","caçada","caçada","caçada"
"caí","cair",11.7063864986102,"cai",1.4433219909668,"caí",12.0006744861603,"caí","caí","caí","caí","caí","caí"
"ce","ce",11.7063975811005,"ce",1.44333185354869,"ce",12.0012185573578,"ce","ce","ce","ce","ce","ce"
"cecília","cecílio",11.7081395228704,"cecil",1.44353053569794,"cecíl",12.0027236938477,"cec","cecí","cecíl","cecíli","cecília","cecília"
"cegos","cegos",11.7102355678876,"ceg",1.44380074342092,"ceg",12.0048654079437,"ceg","cego","cegos","cegos","cegos","cegos"
"ceife","ceifar",11.711262845993,"ceif",1.44405444463094,"ceif",12.0057144165039,"cei","ceif","ceife","ceife","ceife","ceife"
"celebração","celebração",11.7128494421641,"celebr",1.44418292840322,"celebr",12.0072362422943,"cel","cele","celeb","celebr","celebra","celebraç"
"celina","celina",11.7145916382472,"celin",1.4443531314532,"celin",12.0087468624115,"cel","celi","celin","celina","celina","celina"
"celta","celte",11.7161733865738,"celt",1.4445175965627,"celt",12.0103313922882,"cel","celt","celta","celta","celta","celta"
"centre","centrar",11.7188586274783,"centr",1.44467105865479,"centr",12.0131342411041,"cen","cent","centr","centre","centre","centre"
"cerclagem","cerclagem",11.7211368481318,"cercl",1.44479878346125,"cerclag",12.0153028964996,"cer","cerc","cercl","cercla","cerclag","cerclage"
"cerdeira","cerdeiro",11.7221625208855,"cerd",1.44492694536845,"cerdeir",12.0161805152893,"cer","cerd","cerde","cerdei","cerdeir","cerdeira"
